model,qid,language,n_candidates,pass_at_1,pass_at_2,pass_at_3,pass_at_4,pass_at_5
qwen3-coder-480b-a35b-instruct,3099,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3099,C++,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3099,Golang,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3099,Java,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3099,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3099,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3099,Rust,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,31,C,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,31,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,31,C++,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,31,Golang,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,31,Java,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,31,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,31,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,31,Rust,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3101,C,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3101,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3101,C++,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3101,Golang,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3101,Java,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3101,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3101,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3101,Rust,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3102,C,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3102,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3102,C++,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3102,Golang,5,0,0,1,1,1
qwen3-coder-480b-a35b-instruct,3102,Java,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3102,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3102,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3102,Rust,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3106,C,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3106,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3106,C++,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3106,Golang,5,0,1,1,1,1
qwen3-coder-480b-a35b-instruct,3106,Java,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3106,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3106,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3106,Rust,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3110,C,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3110,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3110,C++,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3110,Golang,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3110,Java,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3110,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3110,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3110,Rust,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3115,C,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3115,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3115,C++,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3115,Golang,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3115,Java,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3115,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3115,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3115,Rust,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3117,C,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3117,C#,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3117,C++,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3117,Golang,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3117,Java,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3117,JavaScript,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3117,Python3,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3117,Rust,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,312,C,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,312,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,312,C++,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,312,Golang,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,312,Java,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,312,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,312,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,312,Rust,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3127,C,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3127,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3127,C++,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3127,Golang,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3127,Java,5,0,1,1,1,1
qwen3-coder-480b-a35b-instruct,3127,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3127,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3127,Rust,5,0,0,0,1,1
qwen3-coder-480b-a35b-instruct,3128,C,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3128,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3128,C++,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3128,Golang,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3128,Java,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3128,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3128,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3128,Rust,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3129,C,5,0,1,1,1,1
qwen3-coder-480b-a35b-instruct,3129,C#,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3129,C++,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3129,Golang,5,0,0,0,1,1
qwen3-coder-480b-a35b-instruct,3129,Java,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3129,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3129,Python3,5,0,1,1,1,1
qwen3-coder-480b-a35b-instruct,3129,Rust,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,313,C,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,313,C#,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,313,C++,5,0,0,1,1,1
qwen3-coder-480b-a35b-instruct,313,Golang,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,313,Java,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,313,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,313,Python3,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,313,Rust,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3130,C,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3130,C#,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3130,C++,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3130,Golang,5,0,0,0,0,1
qwen3-coder-480b-a35b-instruct,3130,Java,5,0,0,0,1,1
qwen3-coder-480b-a35b-instruct,3130,JavaScript,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3130,Python3,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3130,Rust,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3131,C,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3131,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3131,C++,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3131,Golang,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3131,Java,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3131,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3131,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3131,Rust,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3132,C,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3132,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3132,C++,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3132,Golang,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3132,Java,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3132,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3132,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3132,Rust,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3133,C,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3133,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3133,C++,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3133,Golang,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3133,Java,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3133,JavaScript,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3133,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3133,Rust,5,0,1,1,1,1
qwen3-coder-480b-a35b-instruct,3134,C,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3134,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3134,C++,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3134,Golang,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3134,Java,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3134,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3134,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3134,Rust,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3136,C,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3136,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3136,C++,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3136,Golang,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3136,Java,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3136,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3136,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3136,Rust,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3137,C,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3137,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3137,C++,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3137,Golang,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3137,Java,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3137,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3137,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3137,Rust,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3138,C,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3138,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3138,C++,5,0,1,1,1,1
qwen3-coder-480b-a35b-instruct,3138,Golang,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3138,Java,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3138,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3138,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3138,Rust,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3144,C,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3144,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3144,C++,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3144,Golang,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3144,Java,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3144,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3144,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3144,Rust,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3145,C,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3145,C#,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3145,C++,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3145,Golang,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3145,Java,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3145,JavaScript,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3145,Python3,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3145,Rust,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3146,C,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3146,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3146,C++,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3146,Golang,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3146,Java,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3146,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3146,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3146,Rust,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,315,C,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,315,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,315,C++,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,315,Golang,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,315,Java,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,315,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,315,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,315,Rust,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3151,C,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3151,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3151,C++,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3151,Golang,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3151,Java,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3151,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3151,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3151,Rust,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3152,C,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3152,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3152,C++,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3152,Golang,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3152,Java,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3152,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3152,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3152,Rust,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3153,C,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3153,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3153,C++,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3153,Golang,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3153,Java,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3153,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3153,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3153,Rust,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3154,C,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3154,C#,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3154,C++,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3154,Golang,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3154,Java,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3154,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3154,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3154,Rust,5,0,0,1,1,1
qwen3-coder-480b-a35b-instruct,3158,C,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3158,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3158,C++,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3158,Golang,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3158,Java,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3158,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3158,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3158,Rust,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3159,C,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3159,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3159,C++,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3159,Golang,5,0,1,1,1,1
qwen3-coder-480b-a35b-instruct,3159,Java,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3159,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3159,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3159,Rust,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,316,C,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,316,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,316,C++,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,316,Golang,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,316,Java,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,316,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,316,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,316,Rust,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3162,C,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3162,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3162,C++,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3162,Golang,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3162,Java,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3162,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3162,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3162,Rust,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3164,C,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3164,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3164,C++,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3164,Golang,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3164,Java,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3164,JavaScript,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3164,Python3,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3164,Rust,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3165,C,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3165,C#,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3165,C++,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3165,Golang,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3165,Java,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3165,JavaScript,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3165,Python3,5,0,1,1,1,1
qwen3-coder-480b-a35b-instruct,3165,Rust,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3169,C,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3169,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3169,C++,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3169,Golang,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3169,Java,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3169,JavaScript,5,0,1,1,1,1
qwen3-coder-480b-a35b-instruct,3169,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3169,Rust,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3170,C,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3170,C#,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3170,C++,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3170,Golang,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3170,Java,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3170,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3170,Python3,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3170,Rust,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3171,C,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3171,C#,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3171,C++,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3171,Golang,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3171,Java,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3171,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3171,Python3,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3171,Rust,5,0,0,1,1,1
qwen3-coder-480b-a35b-instruct,3174,C,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3174,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3174,C++,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3174,Golang,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3174,Java,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3174,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3174,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3174,Rust,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3175,C,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3175,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3175,C++,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3175,Golang,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3175,Java,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3175,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3175,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3175,Rust,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3176,C,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3176,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3176,C++,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3176,Golang,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3176,Java,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3176,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3176,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3176,Rust,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3177,C,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3177,C#,5,0,0,1,1,1
qwen3-coder-480b-a35b-instruct,3177,C++,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3177,Golang,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3177,Java,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3177,JavaScript,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3177,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3177,Rust,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,318,C,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,318,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,318,C++,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,318,Golang,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,318,Java,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,318,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,318,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,318,Rust,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3180,C,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3180,C#,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3180,C++,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3180,Golang,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3180,Java,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3180,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3180,Python3,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3180,Rust,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3181,C,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3181,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3181,C++,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3181,Golang,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3181,Java,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3181,JavaScript,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3181,Python3,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3181,Rust,5,0,0,0,0,0
qwen3-coder-480b-a35b-instruct,3184,C,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3184,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3184,C++,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3184,Golang,5,0,1,1,1,1
qwen3-coder-480b-a35b-instruct,3184,Java,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3184,JavaScript,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3184,Python3,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3184,Rust,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3185,C,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3185,C#,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3185,C++,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3185,Golang,5,1,1,1,1,1
qwen3-coder-480b-a35b-instruct,3185,Java,5,1,1,1,1,1
