model,qid,source_lang,target_lang,n_candidates,pass_at_1,pass_at_2,pass_at_3,pass_at_4,pass_at_5
gpt-4o,2595,Python3,C++,5,0,1,1,1,1
gpt-4o,2595,Python3,Golang,5,1,1,1,1,1
gpt-4o,2595,Python3,Java,5,1,1,1,1,1
gpt-4o,2595,Python3,JavaScript,5,1,1,1,1,1
gpt-4o,2595,Python3,Rust,5,1,1,1,1,1
gpt-4o,2595,Rust,C,5,1,1,1,1,1
gpt-4o,2595,Rust,C#,5,0,0,0,1,1
gpt-4o,2595,Rust,C++,5,1,1,1,1,1
gpt-4o,2595,Rust,Golang,5,1,1,1,1,1
gpt-4o,2595,Rust,Java,5,0,0,0,0,1
gpt-4o,2595,Rust,JavaScript,5,1,1,1,1,1
gpt-4o,2595,Rust,Python3,5,0,0,1,1,1
gpt-4o,2597,C,C#,5,0,1,1,1,1
gpt-4o,2597,C,C++,5,1,1,1,1,1
gpt-4o,2597,C,Golang,5,0,0,0,0,1
gpt-4o,2597,C,Java,5,0,0,0,0,0
gpt-4o,2597,C,JavaScript,5,0,0,0,0,1
gpt-4o,2597,C,Python3,5,0,0,1,1,1
gpt-4o,2597,C,Rust,5,0,0,0,0,0
gpt-4o,2597,C#,C,5,0,0,0,0,0
gpt-4o,2597,C#,C++,5,0,0,0,0,0
gpt-4o,2597,C#,Golang,5,0,0,0,0,0
gpt-4o,2597,C#,Java,5,0,0,0,0,0
gpt-4o,2597,C#,JavaScript,5,0,0,0,0,0
gpt-4o,2597,C#,Python3,5,0,0,0,0,0
gpt-4o,2597,C#,Rust,5,0,0,0,0,0
gpt-4o,2597,C++,C,5,1,1,1,1,1
gpt-4o,2597,C++,C#,5,0,0,0,0,0
gpt-4o,2597,C++,Golang,5,0,1,1,1,1
gpt-4o,2597,C++,Java,5,1,1,1,1,1
gpt-4o,2597,C++,JavaScript,5,0,1,1,1,1
gpt-4o,2597,C++,Python3,5,0,0,0,0,0
gpt-4o,2597,C++,Rust,5,0,0,1,1,1
gpt-4o,2597,Golang,C,5,0,0,0,0,0
gpt-4o,2597,Golang,C#,5,1,1,1,1,1
gpt-4o,2597,Golang,C++,5,0,0,0,0,0
gpt-4o,2597,Golang,Java,5,0,1,1,1,1
gpt-4o,2597,Golang,JavaScript,5,0,0,1,1,1
gpt-4o,2597,Golang,Python3,5,0,0,0,0,0
gpt-4o,2597,Golang,Rust,5,0,0,0,0,1
gpt-4o,2597,Java,C,5,0,1,1,1,1
gpt-4o,2597,Java,C#,5,0,0,1,1,1
gpt-4o,2597,Java,C++,5,0,1,1,1,1
gpt-4o,2597,Java,Golang,5,0,0,1,1,1
gpt-4o,2597,Java,JavaScript,5,1,1,1,1,1
gpt-4o,2597,Java,Python3,5,0,0,0,0,0
gpt-4o,2597,Java,Rust,5,0,1,1,1,1
gpt-4o,2597,JavaScript,C,5,1,1,1,1,1
gpt-4o,2597,JavaScript,C#,5,0,1,1,1,1
gpt-4o,2597,JavaScript,C++,5,1,1,1,1,1
gpt-4o,2597,JavaScript,Golang,5,1,1,1,1,1
gpt-4o,2597,JavaScript,Java,5,0,0,0,0,1
gpt-4o,2597,JavaScript,Python3,5,0,0,0,0,0
gpt-4o,2597,JavaScript,Rust,5,1,1,1,1,1
gpt-4o,2597,Python3,C,5,0,0,1,1,1
gpt-4o,2597,Python3,C#,5,0,0,0,0,0
gpt-4o,2597,Python3,C++,5,1,1,1,1,1
gpt-4o,2597,Python3,Golang,5,0,0,0,0,0
gpt-4o,2597,Python3,Java,5,1,1,1,1,1
gpt-4o,2597,Python3,JavaScript,5,1,1,1,1,1
gpt-4o,2597,Python3,Rust,5,0,1,1,1,1
gpt-4o,2597,Rust,C,5,0,0,0,1,1
gpt-4o,2597,Rust,C#,5,0,1,1,1,1
gpt-4o,2597,Rust,C++,5,1,1,1,1,1
gpt-4o,2597,Rust,Golang,5,0,0,1,1,1
gpt-4o,2597,Rust,Java,5,0,1,1,1,1
gpt-4o,2597,Rust,JavaScript,5,1,1,1,1,1
gpt-4o,2597,Rust,Python3,5,0,0,0,0,0
gpt-4o,2610,C,C#,5,0,1,1,1,1
gpt-4o,2610,C,C++,5,0,1,1,1,1
gpt-4o,2610,C,Golang,5,1,1,1,1,1
gpt-4o,2610,C,Java,5,1,1,1,1,1
gpt-4o,2610,C,JavaScript,5,1,1,1,1,1
gpt-4o,2610,C,Python3,5,0,0,0,0,0
gpt-4o,2610,C,Rust,5,1,1,1,1,1
gpt-4o,2610,C#,C,5,1,1,1,1,1
gpt-4o,2610,C#,C++,5,1,1,1,1,1
gpt-4o,2610,C#,Golang,5,1,1,1,1,1
gpt-4o,2610,C#,Java,5,1,1,1,1,1
gpt-4o,2610,C#,JavaScript,5,1,1,1,1,1
gpt-4o,2610,C#,Python3,5,0,0,0,0,0
gpt-4o,2610,C#,Rust,5,1,1,1,1,1
gpt-4o,2610,C++,C,5,1,1,1,1,1
gpt-4o,2610,C++,C#,5,0,0,1,1,1
gpt-4o,2610,C++,Golang,5,1,1,1,1,1
gpt-4o,2610,C++,Java,5,1,1,1,1,1
gpt-4o,2610,C++,JavaScript,5,1,1,1,1,1
gpt-4o,2610,C++,Python3,5,0,1,1,1,1
gpt-4o,2610,C++,Rust,5,1,1,1,1,1
gpt-4o,2610,Golang,C,5,1,1,1,1,1
gpt-4o,2610,Golang,C#,5,1,1,1,1,1
gpt-4o,2610,Golang,C++,5,1,1,1,1,1
gpt-4o,2610,Golang,Java,5,1,1,1,1,1
gpt-4o,2610,Golang,JavaScript,5,1,1,1,1,1
gpt-4o,2610,Golang,Python3,5,0,0,0,0,0
gpt-4o,2610,Golang,Rust,5,1,1,1,1,1
gpt-4o,2610,Java,C,5,0,1,1,1,1
gpt-4o,2610,Java,C#,5,0,1,1,1,1
gpt-4o,2610,Java,C++,5,0,0,1,1,1
gpt-4o,2610,Java,Golang,5,1,1,1,1,1
gpt-4o,2610,Java,JavaScript,5,1,1,1,1,1
gpt-4o,2610,Java,Python3,5,0,0,1,1,1
gpt-4o,2610,Java,Rust,5,1,1,1,1,1
gpt-4o,2610,JavaScript,C,5,0,1,1,1,1
gpt-4o,2610,JavaScript,C#,5,0,0,1,1,1
gpt-4o,2610,JavaScript,C++,5,1,1,1,1,1
gpt-4o,2610,JavaScript,Golang,5,1,1,1,1,1
gpt-4o,2610,JavaScript,Java,5,1,1,1,1,1
gpt-4o,2610,JavaScript,Python3,5,1,1,1,1,1
gpt-4o,2610,JavaScript,Rust,5,0,1,1,1,1
gpt-4o,2610,Python3,C,5,1,1,1,1,1
gpt-4o,2610,Python3,C#,5,0,0,0,0,0
gpt-4o,2610,Python3,C++,5,0,1,1,1,1
gpt-4o,2610,Python3,Golang,5,1,1,1,1,1
gpt-4o,2610,Python3,Java,5,0,1,1,1,1
gpt-4o,2610,Python3,JavaScript,5,1,1,1,1,1
gpt-4o,2610,Python3,Rust,5,1,1,1,1,1
gpt-4o,2610,Rust,C,5,1,1,1,1,1
gpt-4o,2610,Rust,C#,5,0,1,1,1,1
gpt-4o,2610,Rust,C++,5,1,1,1,1,1
gpt-4o,2610,Rust,Golang,5,1,1,1,1,1
gpt-4o,2610,Rust,Java,5,0,0,1,1,1
gpt-4o,2610,Rust,JavaScript,5,0,1,1,1,1
gpt-4o,2610,Rust,Python3,5,0,1,1,1,1
gpt-4o,2616,C,C#,5,0,1,1,1,1
gpt-4o,2616,C,C++,5,1,1,1,1,1
gpt-4o,2616,C,Golang,5,1,1,1,1,1
gpt-4o,2616,C,Java,5,1,1,1,1,1
gpt-4o,2616,C,JavaScript,5,0,0,0,0,0
gpt-4o,2616,C,Python3,5,0,0,1,1,1
gpt-4o,2616,C,Rust,5,1,1,1,1,1
gpt-4o,2616,C#,C,5,0,0,0,0,0
gpt-4o,2616,C#,C++,5,1,1,1,1,1
gpt-4o,2616,C#,Golang,5,1,1,1,1,1
gpt-4o,2616,C#,Java,5,1,1,1,1,1
gpt-4o,2616,C#,JavaScript,5,0,0,0,0,0
gpt-4o,2616,C#,Python3,5,0,0,0,0,0
gpt-4o,2616,C#,Rust,5,1,1,1,1,1
gpt-4o,2616,C++,C,5,1,1,1,1,1
gpt-4o,2616,C++,C#,5,0,1,1,1,1
gpt-4o,2616,C++,Golang,5,1,1,1,1,1
gpt-4o,2616,C++,Java,5,1,1,1,1,1
gpt-4o,2616,C++,JavaScript,5,0,0,0,0,0
gpt-4o,2616,C++,Python3,5,0,0,0,0,0
gpt-4o,2616,C++,Rust,5,1,1,1,1,1
gpt-4o,2616,Golang,C,5,1,1,1,1,1
gpt-4o,2616,Golang,C#,5,0,0,1,1,1
gpt-4o,2616,Golang,C++,5,1,1,1,1,1
gpt-4o,2616,Golang,Java,5,1,1,1,1,1
gpt-4o,2616,Golang,JavaScript,5,0,0,0,0,0
gpt-4o,2616,Golang,Python3,5,0,0,0,0,0
gpt-4o,2616,Golang,Rust,5,1,1,1,1,1
gpt-4o,2616,Java,C,5,1,1,1,1,1
gpt-4o,2616,Java,C#,5,0,1,1,1,1
gpt-4o,2616,Java,C++,5,1,1,1,1,1
gpt-4o,2616,Java,Golang,5,1,1,1,1,1
gpt-4o,2616,Java,JavaScript,5,0,0,0,0,0
gpt-4o,2616,Java,Python3,5,0,0,0,0,0
gpt-4o,2616,Java,Rust,5,0,1,1,1,1
gpt-4o,2616,JavaScript,C,5,1,1,1,1,1
gpt-4o,2616,JavaScript,C#,5,1,1,1,1,1
gpt-4o,2616,JavaScript,C++,5,1,1,1,1,1
gpt-4o,2616,JavaScript,Golang,5,1,1,1,1,1
gpt-4o,2616,JavaScript,Java,5,1,1,1,1,1
gpt-4o,2616,JavaScript,Python3,5,0,0,0,0,0
gpt-4o,2616,JavaScript,Rust,5,1,1,1,1,1
gpt-4o,2616,Python3,C,5,1,1,1,1,1
gpt-4o,2616,Python3,C#,5,1,1,1,1,1
gpt-4o,2616,Python3,C++,5,1,1,1,1,1
gpt-4o,2616,Python3,Golang,5,1,1,1,1,1
gpt-4o,2616,Python3,Java,5,1,1,1,1,1
gpt-4o,2616,Python3,JavaScript,5,1,1,1,1,1
gpt-4o,2616,Python3,Rust,5,1,1,1,1,1
gpt-4o,2616,Rust,C,5,1,1,1,1,1
gpt-4o,2616,Rust,C#,5,0,0,0,1,1
gpt-4o,2616,Rust,C++,5,1,1,1,1,1
gpt-4o,2616,Rust,Golang,5,0,1,1,1,1
gpt-4o,2616,Rust,Java,5,1,1,1,1,1
gpt-4o,2616,Rust,JavaScript,5,0,0,0,0,0
gpt-4o,2616,Rust,Python3,5,0,0,0,0,0
gpt-4o,40,C,C#,5,0,0,0,0,0
gpt-4o,40,C,C++,5,0,1,1,1,1
gpt-4o,40,C,Golang,5,1,1,1,1,1
gpt-4o,40,C,Java,5,1,1,1,1,1
gpt-4o,40,C,JavaScript,5,0,0,0,0,0
gpt-4o,40,C,Python3,5,1,1,1,1,1
gpt-4o,40,C,Rust,5,1,1,1,1,1
gpt-4o,40,C#,C,5,1,1,1,1,1
gpt-4o,40,C#,C++,5,0,1,1,1,1
gpt-4o,40,C#,Golang,5,0,1,1,1,1
gpt-4o,40,C#,Java,5,1,1,1,1,1
gpt-4o,40,C#,JavaScript,5,0,0,0,0,0
gpt-4o,40,C#,Python3,5,0,0,0,0,0
gpt-4o,40,C#,Rust,5,0,1,1,1,1
gpt-4o,40,C++,C,5,1,1,1,1,1
gpt-4o,40,C++,C#,5,0,0,0,0,0
gpt-4o,40,C++,Golang,5,1,1,1,1,1
gpt-4o,40,C++,Java,5,0,1,1,1,1
gpt-4o,40,C++,JavaScript,5,0,0,0,0,0
gpt-4o,40,C++,Python3,5,0,0,1,1,1
gpt-4o,40,C++,Rust,5,1,1,1,1,1
gpt-4o,40,Golang,C,5,1,1,1,1,1
gpt-4o,40,Golang,C#,5,0,0,0,0,0
gpt-4o,40,Golang,C++,5,1,1,1,1,1
gpt-4o,40,Golang,Java,5,1,1,1,1,1
gpt-4o,40,Golang,JavaScript,5,0,0,0,1,1
gpt-4o,40,Golang,Python3,5,0,0,0,0,0
gpt-4o,40,Golang,Rust,5,1,1,1,1,1
gpt-4o,40,Java,C,5,1,1,1,1,1
gpt-4o,40,Java,C#,5,0,0,1,1,1
gpt-4o,40,Java,C++,5,0,1,1,1,1
gpt-4o,40,Java,Golang,5,1,1,1,1,1
gpt-4o,40,Java,JavaScript,5,0,0,0,0,0
gpt-4o,40,Java,Python3,5,0,0,1,1,1
gpt-4o,40,Java,Rust,5,1,1,1,1,1
gpt-4o,40,JavaScript,C,5,1,1,1,1,1
gpt-4o,40,JavaScript,C#,5,0,0,0,1,1
gpt-4o,40,JavaScript,C++,5,0,0,0,0,0
gpt-4o,40,JavaScript,Golang,5,0,1,1,1,1
gpt-4o,40,JavaScript,Java,5,1,1,1,1,1
gpt-4o,40,JavaScript,Python3,5,0,0,0,0,0
gpt-4o,40,JavaScript,Rust,5,1,1,1,1,1
gpt-4o,40,Python3,C,5,1,1,1,1,1
gpt-4o,40,Python3,C#,5,0,0,0,0,0
gpt-4o,40,Python3,C++,5,0,0,1,1,1
gpt-4o,40,Python3,Golang,5,1,1,1,1,1
gpt-4o,40,Python3,Java,5,1,1,1,1,1
gpt-4o,40,Python3,JavaScript,5,0,0,0,0,0
gpt-4o,40,Python3,Rust,5,1,1,1,1,1
gpt-4o,40,Rust,C,5,1,1,1,1,1
gpt-4o,40,Rust,C#,5,0,0,0,0,0
gpt-4o,40,Rust,C++,5,0,1,1,1,1
gpt-4o,40,Rust,Golang,5,0,0,0,0,0
gpt-4o,40,Rust,Java,5,1,1,1,1,1
gpt-4o,40,Rust,JavaScript,5,0,0,0,0,0
gpt-4o,40,Rust,Python3,5,0,0,0,0,0
gpt-4o,47,C,C#,5,1,1,1,1,1
gpt-4o,47,C,C++,5,1,1,1,1,1
gpt-4o,47,C,Golang,5,1,1,1,1,1
gpt-4o,47,C,Java,5,1,1,1,1,1
gpt-4o,47,C,JavaScript,5,0,1,1,1,1
gpt-4o,47,C,Python3,5,0,0,1,1,1
gpt-4o,47,C,Rust,5,1,1,1,1,1
gpt-4o,47,C#,C,5,1,1,1,1,1
gpt-4o,47,C#,C++,5,1,1,1,1,1
gpt-4o,47,C#,Golang,5,1,1,1,1,1
gpt-4o,47,C#,Java,5,1,1,1,1,1
gpt-4o,47,C#,JavaScript,5,0,0,0,0,0
gpt-4o,47,C#,Python3,5,0,0,0,0,0
gpt-4o,47,C#,Rust,5,1,1,1,1,1
gpt-4o,47,C++,C,5,1,1,1,1,1
gpt-4o,47,C++,C#,5,0,1,1,1,1
gpt-4o,47,C++,Golang,5,1,1,1,1,1
gpt-4o,47,C++,Java,5,1,1,1,1,1
gpt-4o,47,C++,JavaScript,5,0,1,1,1,1
gpt-4o,47,C++,Python3,5,0,0,0,0,0
gpt-4o,47,C++,Rust,5,1,1,1,1,1
gpt-4o,47,Golang,C,5,1,1,1,1,1
gpt-4o,47,Golang,C#,5,0,0,0,0,0
gpt-4o,47,Golang,C++,5,1,1,1,1,1
gpt-4o,47,Golang,Java,5,1,1,1,1,1
gpt-4o,47,Golang,JavaScript,5,0,0,0,0,1
gpt-4o,47,Golang,Python3,5,0,0,0,0,0
gpt-4o,47,Golang,Rust,5,1,1,1,1,1
gpt-4o,47,Java,C,5,1,1,1,1,1
gpt-4o,47,Java,C#,5,1,1,1,1,1
gpt-4o,47,Java,C++,5,1,1,1,1,1
gpt-4o,47,Java,Golang,5,1,1,1,1,1
gpt-4o,47,Java,JavaScript,5,0,0,0,0,0
gpt-4o,47,Java,Python3,5,1,1,1,1,1
gpt-4o,47,Java,Rust,5,1,1,1,1,1
gpt-4o,47,JavaScript,C,5,1,1,1,1,1
gpt-4o,47,JavaScript,C#,5,0,0,0,1,1
gpt-4o,47,JavaScript,C++,5,1,1,1,1,1
gpt-4o,47,JavaScript,Golang,5,1,1,1,1,1
gpt-4o,47,JavaScript,Java,5,1,1,1,1,1
gpt-4o,47,JavaScript,Python3,5,0,0,0,0,0
gpt-4o,47,JavaScript,Rust,5,1,1,1,1,1
gpt-4o,47,Python3,C,5,1,1,1,1,1
gpt-4o,47,Python3,C#,5,1,1,1,1,1
gpt-4o,47,Python3,C++,5,1,1,1,1,1
gpt-4o,47,Python3,Golang,5,1,1,1,1,1
gpt-4o,47,Python3,Java,5,1,1,1,1,1
gpt-4o,47,Python3,JavaScript,5,0,0,0,0,0
gpt-4o,47,Python3,Rust,5,1,1,1,1,1
gpt-4o,47,Rust,C,5,1,1,1,1,1
gpt-4o,47,Rust,C#,5,0,0,0,0,0
gpt-4o,47,Rust,C++,5,0,1,1,1,1
gpt-4o,47,Rust,Golang,5,0,1,1,1,1
gpt-4o,47,Rust,Java,5,0,1,1,1,1
gpt-4o,47,Rust,JavaScript,5,0,0,0,0,0
gpt-4o,47,Rust,Python3,5,1,1,1,1,1
gpt-4o,624,C,C#,5,0,0,1,1,1
gpt-4o,624,C,C++,5,0,0,0,0,0
gpt-4o,624,C,Golang,5,1,1,1,1,1
gpt-4o,624,C,Java,5,1,1,1,1,1
gpt-4o,624,C,JavaScript,5,1,1,1,1,1
gpt-4o,624,C,Python3,5,0,0,0,0,0
gpt-4o,624,C,Rust,5,1,1,1,1,1
gpt-4o,624,C#,C,5,1,1,1,1,1
gpt-4o,624,C#,C++,5,1,1,1,1,1
gpt-4o,624,C#,Golang,5,1,1,1,1,1
gpt-4o,624,C#,Java,5,1,1,1,1,1
gpt-4o,624,C#,JavaScript,5,1,1,1,1,1
gpt-4o,624,C#,Python3,5,0,0,0,0,0
gpt-4o,624,C#,Rust,5,1,1,1,1,1
gpt-4o,624,C++,C,5,1,1,1,1,1
gpt-4o,624,C++,C#,5,1,1,1,1,1
gpt-4o,624,C++,Golang,5,1,1,1,1,1
gpt-4o,624,C++,Java,5,1,1,1,1,1
gpt-4o,624,C++,JavaScript,5,0,1,1,1,1
gpt-4o,624,C++,Python3,5,0,0,0,0,0
gpt-4o,624,C++,Rust,5,0,1,1,1,1
gpt-4o,624,Golang,C,5,1,1,1,1,1
gpt-4o,624,Golang,C#,5,0,1,1,1,1
gpt-4o,624,Golang,C++,5,1,1,1,1,1
gpt-4o,624,Golang,Java,5,1,1,1,1,1
gpt-4o,624,Golang,JavaScript,5,1,1,1,1,1
gpt-4o,624,Golang,Python3,5,0,0,0,0,0
gpt-4o,624,Golang,Rust,5,1,1,1,1,1
gpt-4o,624,Java,C,5,1,1,1,1,1
gpt-4o,624,Java,C#,5,1,1,1,1,1
gpt-4o,624,Java,C++,5,1,1,1,1,1
gpt-4o,624,Java,Golang,5,1,1,1,1,1
gpt-4o,624,Java,JavaScript,5,1,1,1,1,1
gpt-4o,624,Java,Python3,5,0,0,0,0,1
gpt-4o,624,Java,Rust,5,1,1,1,1,1
gpt-4o,624,JavaScript,C,5,1,1,1,1,1
gpt-4o,624,JavaScript,C#,5,0,0,1,1,1
gpt-4o,624,JavaScript,C++,5,1,1,1,1,1
gpt-4o,624,JavaScript,Golang,5,1,1,1,1,1
gpt-4o,624,JavaScript,Java,5,1,1,1,1,1
gpt-4o,624,JavaScript,Python3,5,1,1,1,1,1
gpt-4o,624,JavaScript,Rust,5,1,1,1,1,1
gpt-4o,624,Python3,C,5,1,1,1,1,1
gpt-4o,624,Python3,C#,5,1,1,1,1,1
gpt-4o,624,Python3,C++,5,1,1,1,1,1
gpt-4o,624,Python3,Golang,5,1,1,1,1,1
gpt-4o,624,Python3,Java,5,1,1,1,1,1
gpt-4o,624,Python3,JavaScript,5,1,1,1,1,1
gpt-4o,624,Python3,Rust,5,1,1,1,1,1
gpt-4o,624,Rust,C,5,1,1,1,1,1
gpt-4o,624,Rust,C#,5,1,1,1,1,1
gpt-4o,624,Rust,C++,5,1,1,1,1,1
gpt-4o,624,Rust,Golang,5,0,1,1,1,1
gpt-4o,624,Rust,Java,5,1,1,1,1,1
gpt-4o,624,Rust,JavaScript,5,1,1,1,1,1
gpt-4o,624,Rust,Python3,5,0,0,0,0,0
gpt-4o,781,C,C#,5,1,1,1,1,1
gpt-4o,781,C,C++,5,0,1,1,1,1
gpt-4o,781,C,Golang,5,1,1,1,1,1
gpt-4o,781,C,Java,5,1,1,1,1,1
gpt-4o,781,C,JavaScript,5,0,0,1,1,1
gpt-4o,781,C,Python3,5,1,1,1,1,1
gpt-4o,781,C,Rust,5,1,1,1,1,1
gpt-4o,781,C#,C,5,1,1,1,1,1
gpt-4o,781,C#,C++,5,1,1,1,1,1
gpt-4o,781,C#,Golang,5,1,1,1,1,1
gpt-4o,781,C#,Java,5,1,1,1,1,1
gpt-4o,781,C#,JavaScript,5,1,1,1,1,1
gpt-4o,781,C#,Python3,5,1,1,1,1,1
gpt-4o,781,C#,Rust,5,1,1,1,1,1
gpt-4o,781,C++,C,5,1,1,1,1,1
gpt-4o,781,C++,C#,5,0,0,0,0,1
gpt-4o,781,C++,Golang,5,1,1,1,1,1
gpt-4o,781,C++,Java,5,1,1,1,1,1
gpt-4o,781,C++,JavaScript,5,1,1,1,1,1
gpt-4o,781,C++,Python3,5,1,1,1,1,1
gpt-4o,781,C++,Rust,5,1,1,1,1,1
gpt-4o,781,Golang,C,5,1,1,1,1,1
gpt-4o,781,Golang,C#,5,0,0,0,0,1
gpt-4o,781,Golang,C++,5,0,1,1,1,1
gpt-4o,781,Golang,Java,5,1,1,1,1,1
gpt-4o,781,Golang,JavaScript,5,1,1,1,1,1
gpt-4o,781,Golang,Python3,5,0,0,1,1,1
gpt-4o,781,Golang,Rust,5,1,1,1,1,1
gpt-4o,781,Java,C,5,1,1,1,1,1
gpt-4o,781,Java,C#,5,1,1,1,1,1
gpt-4o,781,Java,C++,5,1,1,1,1,1
gpt-4o,781,Java,Golang,5,1,1,1,1,1
gpt-4o,781,Java,JavaScript,5,1,1,1,1,1
gpt-4o,781,Java,Python3,5,1,1,1,1,1
gpt-4o,781,Java,Rust,5,1,1,1,1,1
gpt-4o,781,JavaScript,C,5,1,1,1,1,1
gpt-4o,781,JavaScript,C#,5,1,1,1,1,1
gpt-4o,781,JavaScript,C++,5,1,1,1,1,1
gpt-4o,781,JavaScript,Golang,5,1,1,1,1,1
gpt-4o,781,JavaScript,Java,5,1,1,1,1,1
gpt-4o,781,JavaScript,Python3,5,1,1,1,1,1
gpt-4o,781,JavaScript,Rust,5,1,1,1,1,1
gpt-4o,781,Python3,C,5,1,1,1,1,1
gpt-4o,781,Python3,C#,5,1,1,1,1,1
gpt-4o,781,Python3,C++,5,1,1,1,1,1
gpt-4o,781,Python3,Golang,5,1,1,1,1,1
gpt-4o,781,Python3,Java,5,1,1,1,1,1
gpt-4o,781,Python3,JavaScript,5,1,1,1,1,1
gpt-4o,781,Python3,Rust,5,1,1,1,1,1
gpt-4o,781,Rust,C,5,1,1,1,1,1
gpt-4o,781,Rust,C#,5,1,1,1,1,1
gpt-4o,781,Rust,C++,5,0,1,1,1,1
gpt-4o,781,Rust,Golang,5,0,1,1,1,1
gpt-4o,781,Rust,Java,5,0,0,0,1,1
gpt-4o,781,Rust,JavaScript,5,0,0,1,1,1
gpt-4o,781,Rust,Python3,5,0,1,1,1,1
gpt-4o,922,C,C#,5,0,0,1,1,1
gpt-4o,922,C,C++,5,1,1,1,1,1
gpt-4o,922,C,Golang,5,1,1,1,1,1
gpt-4o,922,C,Java,5,1,1,1,1,1
gpt-4o,922,C,JavaScript,5,1,1,1,1,1
gpt-4o,922,C,Python3,5,0,0,0,0,0
gpt-4o,922,C,Rust,5,1,1,1,1,1
gpt-4o,922,C#,C,5,1,1,1,1,1
gpt-4o,922,C#,C++,5,1,1,1,1,1
gpt-4o,922,C#,Golang,5,1,1,1,1,1
gpt-4o,922,C#,Java,5,1,1,1,1,1
gpt-4o,922,C#,JavaScript,5,1,1,1,1,1
gpt-4o,922,C#,Python3,5,0,0,0,1,1
gpt-4o,922,C#,Rust,5,1,1,1,1,1
gpt-4o,922,C++,C,5,1,1,1,1,1
gpt-4o,922,C++,C#,5,1,1,1,1,1
gpt-4o,922,C++,Golang,5,1,1,1,1,1
gpt-4o,922,C++,Java,5,0,0,1,1,1
gpt-4o,922,C++,JavaScript,5,1,1,1,1,1
gpt-4o,922,C++,Python3,5,0,0,0,0,0
gpt-4o,922,C++,Rust,5,1,1,1,1,1
gpt-4o,922,Golang,C,5,1,1,1,1,1
gpt-4o,922,Golang,C#,5,0,0,0,0,0
gpt-4o,922,Golang,C++,5,1,1,1,1,1
gpt-4o,922,Golang,Java,5,1,1,1,1,1
gpt-4o,922,Golang,JavaScript,5,1,1,1,1,1
gpt-4o,922,Golang,Python3,5,0,0,0,0,0
gpt-4o,922,Golang,Rust,5,1,1,1,1,1
gpt-4o,922,Java,C,5,1,1,1,1,1
gpt-4o,922,Java,C#,5,1,1,1,1,1
gpt-4o,922,Java,C++,5,1,1,1,1,1
gpt-4o,922,Java,Golang,5,1,1,1,1,1
gpt-4o,922,Java,JavaScript,5,1,1,1,1,1
gpt-4o,922,Java,Python3,5,0,0,0,0,0
gpt-4o,922,Java,Rust,5,0,1,1,1,1
gpt-4o,922,JavaScript,C,5,1,1,1,1,1
gpt-4o,922,JavaScript,C#,5,0,0,0,0,0
gpt-4o,922,JavaScript,C++,5,0,0,1,1,1
gpt-4o,922,JavaScript,Golang,5,1,1,1,1,1
gpt-4o,922,JavaScript,Java,5,1,1,1,1,1
gpt-4o,922,JavaScript,Python3,5,0,0,0,0,0
gpt-4o,922,JavaScript,Rust,5,1,1,1,1,1
gpt-4o,922,Python3,C,5,1,1,1,1,1
gpt-4o,922,Python3,C#,5,0,1,1,1,1
gpt-4o,922,Python3,C++,5,1,1,1,1,1
gpt-4o,922,Python3,Golang,5,1,1,1,1,1
gpt-4o,922,Python3,Java,5,1,1,1,1,1
gpt-4o,922,Python3,JavaScript,5,1,1,1,1,1
gpt-4o,922,Python3,Rust,5,1,1,1,1,1
gpt-4o,922,Rust,C,5,1,1,1,1,1
gpt-4o,922,Rust,C#,5,0,0,0,0,0
gpt-4o,922,Rust,C++,5,0,1,1,1,1
gpt-4o,922,Rust,Golang,5,0,1,1,1,1
gpt-4o,922,Rust,Java,5,1,1,1,1,1
gpt-4o,922,Rust,JavaScript,5,1,1,1,1,1
gpt-4o,922,Rust,Python3,5,0,0,0,0,0
gpt-4o,924,C,C#,5,0,1,1,1,1
gpt-4o,924,C,C++,5,1,1,1,1,1
gpt-4o,924,C,Golang,5,0,0,0,1,1
gpt-4o,924,C,Java,5,1,1,1,1,1
gpt-4o,924,C,JavaScript,5,1,1,1,1,1
gpt-4o,924,C,Python3,5,0,0,0,1,1
gpt-4o,924,C,Rust,5,0,1,1,1,1
gpt-4o,924,C#,C,5,0,0,0,0,0
gpt-4o,924,C#,C++,5,0,1,1,1,1
gpt-4o,924,C#,Golang,5,0,1,1,1,1
gpt-4o,924,C#,Java,5,0,0,1,1,1
gpt-4o,924,C#,JavaScript,5,1,1,1,1,1
gpt-4o,924,C#,Python3,5,0,0,1,1,1
gpt-4o,924,C#,Rust,5,1,1,1,1,1
gpt-4o,924,C++,C,5,0,1,1,1,1
gpt-4o,924,C++,C#,5,0,0,0,0,1
gpt-4o,924,C++,Golang,5,1,1,1,1,1
gpt-4o,924,C++,Java,5,1,1,1,1,1
gpt-4o,924,C++,JavaScript,5,1,1,1,1,1
gpt-4o,924,C++,Python3,5,1,1,1,1,1
gpt-4o,924,C++,Rust,5,0,0,0,0,0
gpt-4o,924,Golang,C,5,1,1,1,1,1
gpt-4o,924,Golang,C#,5,1,1,1,1,1
gpt-4o,924,Golang,C++,5,1,1,1,1,1
gpt-4o,924,Golang,Java,5,0,0,1,1,1
gpt-4o,924,Golang,JavaScript,5,1,1,1,1,1
gpt-4o,924,Golang,Python3,5,0,1,1,1,1
